USERDB,INFORMATION_SCHEMA,TYPE_INFO,PREFIX,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,SUFFIX,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,PARAMS,6,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,AUTO_INCREMENT,7,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,MINIMUM_SCALE,8,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,MAXIMUM_SCALE,9,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,RADIX,10,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,POS,11,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,CASE_SENSITIVE,12,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,NULLABLE,13,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TYPE_INFO,SEARCHABLE,14,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CONSTRAINTS,CONSTRAINT_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CONSTRAINTS,CONSTRAINT_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CONSTRAINTS,CONSTRAINT_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CONSTRAINTS,CONSTRAINT_TYPE,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
